id,created,source
120254495,2022-03-04 19:33:49.527102,74a01
120254501,2022-03-04 19:33:49.594571,74a01
120254570,2022-03-04 19:42:05.014638,2473a
120254629,2022-03-04 19:43:43.173375,74a01
120254639,2022-03-04 19:43:43.316967,74a01
120254658,2022-03-04 19:43:43.550435,74a01
120254685,2022-03-04 19:43:44.144161,74a01
120254692,2022-03-04 19:43:47.299365,74a01
120254709,2022-03-04 19:43:47.841865,74a01
120254719,2022-03-04 19:43:48.291517,3e3a6
120254720,2022-03-04 19:43:48.322381,3e3a6
120254727,2022-03-04 19:43:48.420746,74a01
120254730,2022-03-04 19:43:48.50853,3e3a6
120254732,2022-03-04 19:43:48.535603,74a01
120254738,2022-03-04 19:43:48.843073,74a01
120254741,2022-03-04 19:43:49.025935,fb42b
120254745,2022-03-04 19:43:51.550843,74a01
120254755,2022-03-04 19:43:51.835895,74a01
120254762,2022-03-04 19:43:52.617897,74a01
120254777,2022-03-04 19:43:52.990936,74a01
120254786,2022-03-04 19:43:56.102379,3e3a6
120254787,2022-03-04 19:43:56.222547,3e3a6
120254796,2022-03-04 19:43:56.813413,fb42b
120254821,2022-03-04 19:52:04.480064,2473a
120254826,2022-03-04 19:52:05.51588,69489
120254830,2022-03-04 19:52:06.213095,69489
120254851,2022-03-04 19:52:09.572185,69489
120254865,2022-03-04 19:52:11.449071,69489
120254920,2022-03-04 19:52:12.478052,69489
120254932,2022-03-04 19:55:55.711756,74a01
120254939,2022-03-04 19:55:56.564631,3e3a6
120254950,2022-03-04 19:56:00.801412,3e3a6
120254958,2022-03-04 19:56:01.77767,3e3a6
120255091,2022-03-04 20:02:09.046951,69489
120255179,2022-03-04 20:04:05.503535,3e3a6
120255188,2022-03-04 20:04:06.04869,3e3a6
120255203,2022-03-04 20:04:06.501277,3e3a6
120255282,2022-03-04 20:04:12.172814,3e3a6
120255313,2022-03-04 20:12:05.124338,69489
120255368,2022-03-04 20:12:09.645446,69489
120255428,2022-03-04 20:14:26.364258,3e3a6
120255469,2022-03-04 20:14:29.360753,3e3a6
120255477,2022-03-04 20:14:29.538895,fb42b
120255611,2022-03-04 20:14:37.78249,3e3a6
120255661,2022-03-04 20:14:43.520784,3e3a6
120255715,2022-03-04 20:14:49.041014,3e3a6
120255716,2022-03-04 20:14:49.367753,3e3a6
120255718,2022-03-04 20:14:52.08548,3e3a6
120255743,2022-03-04 20:14:52.847786,fb42b
120255758,2022-03-04 20:14:53.092345,3e3a6
120255761,2022-03-04 20:14:53.174766,3e3a6
120255764,2022-03-04 20:22:03.452657,69489
120255773,2022-03-04 20:22:03.778307,69489
120255827,2022-03-04 20:22:08.388927,69489
120255907,2022-03-04 20:22:12.707422,69489
120255915,2022-03-04 20:22:13.848488,69489
120255916,2022-03-04 20:22:13.862874,69489
120255918,2022-03-04 20:22:14.171103,69489
120255924,2022-03-04 20:24:43.615355,3e3a6
120255925,2022-03-04 20:24:43.752849,3e3a6
120255930,2022-03-04 20:24:43.992279,3e3a6
120255934,2022-03-04 20:24:44.204739,fb42b
120255952,2022-03-04 20:24:45.196268,3e3a6
120255979,2022-03-04 20:24:49.002834,3e3a6
120255980,2022-03-04 20:24:49.105959,3e3a6
120256009,2022-03-04 20:24:52.484593,fb42b
120256018,2022-03-04 20:24:52.691375,3e3a6
120256077,2022-03-04 20:32:04.241639,69489
120256096,2022-03-04 20:32:04.623913,69489
120256104,2022-03-04 20:32:04.742036,69489
120256373,2022-03-04 20:34:53.636219,3e3a6
120256375,2022-03-04 20:34:53.797862,74a01
120256383,2022-03-04 20:42:03.603598,69489
120256394,2022-03-04 20:42:04.96,69489
120256432,2022-03-04 20:42:06.798388,69489
120256452,2022-03-04 20:42:07.844683,69489
120256505,2022-03-04 20:44:46.653751,74a01
120256515,2022-03-04 20:44:47.264778,74a01
120256570,2022-03-04 20:44:51.39022,3e3a6
120256662,2022-03-04 20:52:09.513374,69489
120256694,2022-03-04 20:52:11.069016,69489
120256709,2022-03-04 20:52:11.400827,69489
120256710,2022-03-04 20:52:11.413606,69489
120256720,2022-03-04 20:54:25.315395,3e3a6
120256721,2022-03-04 20:54:25.330534,3e3a6
120256737,2022-03-04 20:54:25.936853,3e3a6
120256755,2022-03-04 20:54:26.537908,3e3a6
120256769,2022-03-04 20:54:28.566942,3e3a6
120256774,2022-03-04 20:54:28.79145,3e3a6
120256777,2022-03-04 20:54:28.961612,3e3a6
120256909,2022-03-04 21:02:07.174864,69489
120256910,2022-03-04 21:02:07.200207,69489
120256913,2022-03-04 21:02:07.232541,69489
120256917,2022-03-04 21:02:07.332164,69489
120257043,2022-03-04 21:02:10.043132,69489
120257045,2022-03-04 21:02:10.062576,69489
120257093,2022-03-04 21:02:11.078398,69489
120257141,2022-03-04 21:02:12.300978,69489
120257150,2022-03-04 21:02:12.562504,69489
120257153,2022-03-04 21:02:12.604321,69489
120257165,2022-03-04 21:02:12.789881,69489
120257197,2022-03-04 21:02:13.605056,69489
120257201,2022-03-04 21:02:13.661407,69489
120257204,2022-03-04 21:02:13.706281,69489
120257206,2022-03-04 21:02:13.741916,69489
120257208,2022-03-04 21:02:13.76089,69489
120257211,2022-03-04 21:02:13.79931,69489
120257232,2022-03-04 21:04:26.637099,3e3a6
120257235,2022-03-04 21:04:26.900221,3e3a6
120257249,2022-03-04 21:04:27.340538,3e3a6
120257251,2022-03-04 21:04:27.43524,3e3a6
120257264,2022-03-04 21:12:05.339897,69489
120257267,2022-03-04 21:12:05.583538,69489
120257287,2022-03-04 21:12:06.938455,69489
120257307,2022-03-04 21:12:09.237713,69489
120257309,2022-03-04 21:12:09.885421,69489
120257314,2022-03-04 21:12:09.946531,69489
120257341,2022-03-04 21:12:11.675953,69489
120257342,2022-03-04 21:12:11.98341,69489
120257343,2022-03-04 21:12:12.01161,69489
120257354,2022-03-04 21:12:12.533082,69489
120257437,2022-03-04 21:12:16.677268,69489
120257459,2022-03-04 21:12:16.991342,69489
120257460,2022-03-04 21:12:17.004775,69489
120257461,2022-03-04 21:12:17.026531,69489
120257463,2022-03-04 21:12:17.054405,69489
120257476,2022-03-04 21:12:17.492688,69489
120257490,2022-03-04 21:15:35.307658,3e3a6
120257498,2022-03-04 21:15:35.915211,74a01
120257503,2022-03-04 21:15:36.091237,3e3a6
120257509,2022-03-04 21:15:36.421583,74a01
120257513,2022-03-04 21:15:36.58685,3e3a6
120257516,2022-03-04 21:15:38.156366,74a01
120257518,2022-03-04 21:15:38.198201,3e3a6
120257615,2022-03-04 21:15:43.844449,3e3a6
120257677,2022-03-04 21:15:48.428971,3e3a6
120257699,2022-03-04 21:15:51.866151,3e3a6
120257705,2022-03-04 21:15:52.234978,3e3a6
120257710,2022-03-04 21:15:52.391137,3e3a6
120257738,2022-03-04 21:15:56.174911,74a01
120257753,2022-03-04 21:15:56.832303,3e3a6
120257770,2022-03-04 21:15:57.449191,3e3a6
120257780,2022-03-04 21:16:00.278591,3e3a6
120257919,2022-03-04 21:22:13.803133,69489
120257925,2022-03-04 21:22:13.908078,69489
120257927,2022-03-04 21:22:13.953434,69489
120258040,2022-03-04 21:26:17.64716,3e3a6
120258041,2022-03-04 21:26:17.753268,3e3a6
120258116,2022-03-04 21:26:27.751734,74a01
120258139,2022-03-04 21:26:32.088447,33d69
120258202,2022-03-04 21:26:37.544621,74a01
120258236,2022-03-04 21:26:42.534233,74a01
120258240,2022-03-04 21:26:42.684444,74a01
120258401,2022-03-04 21:26:54.288877,74a01
120258450,2022-03-04 21:35:51.922973,74a01
120258458,2022-03-04 21:35:52.240542,74a01
120258494,2022-03-04 21:35:56.511739,74a01
120258505,2022-03-04 21:35:56.872898,74a01
120258533,2022-03-04 21:35:57.535472,74a01
120258534,2022-03-04 21:35:57.624787,74a01
120258537,2022-03-04 21:36:00.459282,74a01
120258539,2022-03-04 21:36:00.517648,74a01
120258540,2022-03-04 21:36:00.530873,74a01
120258541,2022-03-04 21:36:00.542702,74a01
120258567,2022-03-04 21:36:01.623587,3e3a6
120258582,2022-03-04 21:36:04.23584,74a01
120258596,2022-03-04 21:36:04.479951,74a01
120258614,2022-03-04 21:36:04.962183,74a01
120258620,2022-03-04 21:36:05.073853,74a01
120258633,2022-03-04 21:36:07.546136,74a01
120258642,2022-03-04 21:36:07.77884,74a01
120258670,2022-03-04 21:36:08.736649,74a01
120258688,2022-03-04 21:36:11.594026,74a01
120258694,2022-03-04 21:36:11.752183,74a01
120258706,2022-03-04 21:36:12.264691,74a01
120258710,2022-03-04 21:36:12.334831,74a01
120258729,2022-03-04 21:36:14.519914,74a01
120258818,2022-03-04 21:45:18.779408,74a01
120258918,2022-03-04 21:45:23.707306,1bc3c
120258929,2022-03-04 21:45:26.265524,74a01
120259040,2022-03-04 21:45:30.145977,fb42b
120259043,2022-03-04 21:45:30.204454,fb42b
120259071,2022-03-04 21:52:04.181779,69489
120259078,2022-03-04 21:52:04.27086,69489
120259081,2022-03-04 21:52:04.307288,69489
120259083,2022-03-04 21:52:04.33617,69489
120259087,2022-03-04 21:52:04.37301,69489
120259088,2022-03-04 21:52:04.381997,69489
120259119,2022-03-04 21:52:05.018334,69489
120259123,2022-03-04 21:52:05.069073,74a01
120259137,2022-03-04 21:52:05.298206,69489
120259198,2022-03-04 21:55:07.563566,74a01
120259206,2022-03-04 21:55:11.022215,3e3a6
120259248,2022-03-04 21:55:12.14636,3e3a6
120259274,2022-03-04 21:55:16.943525,fb42b
120259281,2022-03-04 21:55:20.932651,3e3a6
120259283,2022-03-04 21:55:21.116384,3e3a6
120259327,2022-03-04 21:55:25.976549,3e3a6
120259354,2022-03-04 22:02:03.75216,69489
120259381,2022-03-04 22:04:59.234213,fb42b
120259400,2022-03-04 22:05:00.481928,fb42b
120259436,2022-03-04 22:12:08.348628,69489
120259471,2022-03-04 22:12:10.897309,69489
120259574,2022-03-04 22:12:18.798261,69489
120259603,2022-03-04 22:12:19.432121,69489
120259678,2022-03-04 22:12:21.385325,69489
120259720,2022-03-04 22:15:11.991606,74a01
120259731,2022-03-04 22:15:12.523681,3e3a6
120259738,2022-03-04 22:15:12.746249,74a01
120259748,2022-03-04 22:15:17.64597,3e3a6
120259756,2022-03-04 22:15:18.412458,3e3a6
120259761,2022-03-04 22:15:20.864518,3e3a6
120259764,2022-03-04 22:15:21.121324,74a01
120259766,2022-03-04 22:15:21.202359,3e3a6
120259773,2022-03-04 22:15:21.452559,74a01
120259774,2022-03-04 22:15:21.476707,74a01
120259779,2022-03-04 22:15:21.600428,74a01
120259782,2022-03-04 22:16:04.0254,1ca99
120259849,2022-03-04 22:22:03.891432,69489
120260193,2022-03-04 22:31:03.548487,1ca99
120260236,2022-03-04 22:32:04.426202,69489
120260246,2022-03-04 22:35:20.156338,3e3a6
120260398,2022-03-04 22:35:35.123502,3e3a6
120260469,2022-03-04 22:35:44.714065,3e3a6
120260481,2022-03-04 22:35:44.996398,3e3a6
120260502,2022-03-04 22:35:45.566489,74a01
120260504,2022-03-04 22:35:49.974183,74a01
120260508,2022-03-04 22:35:50.320634,74a01
120260540,2022-03-04 22:35:54.063649,3e3a6
120260543,2022-03-04 22:35:54.123816,74a01
120260546,2022-03-04 22:35:54.265031,3e3a6
120260591,2022-03-04 22:42:07.204678,69489
120260629,2022-03-04 22:42:09.288476,69489
120260630,2022-03-04 22:42:09.318586,69489
120260632,2022-03-04 22:42:09.357799,69489
120260637,2022-03-04 22:42:09.4187,69489
120260639,2022-03-04 22:42:09.441614,69489
120260647,2022-03-04 22:42:09.601496,69489
120260663,2022-03-04 22:42:09.999999,69489
120260677,2022-03-04 22:42:10.20199,69489
120260702,2022-03-04 22:45:40.507456,3e3a6
120260703,2022-03-04 22:46:04.526398,1ca99
120260719,2022-03-04 22:52:03.27001,69489
120260735,2022-03-04 22:52:03.649948,69489
120260770,2022-03-04 22:55:31.725851,fb42b
120260784,2022-03-04 22:55:32.406063,3e3a6
120260785,2022-03-04 22:55:32.434198,3e3a6
120260786,2022-03-04 22:55:32.570856,3e3a6
120260787,2022-03-04 22:55:32.602973,3e3a6
120260803,2022-03-04 22:55:36.76454,3e3a6
120260804,2022-03-04 22:55:36.814048,3e3a6
120260808,2022-03-04 22:55:37.12186,3e3a6
120260824,2022-03-04 22:55:39.998323,3e3a6
120260828,2022-03-04 22:55:40.141272,3e3a6
120260925,2022-03-04 23:05:45.105892,3e3a6
120260926,2022-03-04 23:05:45.123365,3e3a6
120260941,2022-03-04 23:05:49.242127,3e3a6
120260991,2022-03-04 23:12:08.271808,74a01
120261073,2022-03-04 23:15:42.700617,3e3a6
120261078,2022-03-04 23:15:43.002556,3e3a6
120261102,2022-03-04 23:22:09.408264,69489
120261200,2022-03-04 23:22:13.382456,69489
120261269,2022-03-04 23:25:56.555837,3e3a6
120261272,2022-03-04 23:25:59.922935,3e3a6
120261279,2022-03-04 23:26:00.874435,3e3a6
120261284,2022-03-04 23:26:01.108094,3e3a6
120261322,2022-03-04 23:32:03.372572,69489
120261332,2022-03-04 23:32:03.794777,69489
120261371,2022-03-04 23:32:05.161992,69489
120261380,2022-03-04 23:35:48.048611,3e3a6
120261408,2022-03-04 23:42:02.786323,69489
120261422,2022-03-04 23:42:03.124697,69489
120261454,2022-03-04 23:42:03.744334,69489
120261492,2022-03-04 23:47:00.817016,3e3a6
120261512,2022-03-04 23:47:05.444923,3e3a6
120261526,2022-03-04 23:47:05.807787,3e3a6
120261533,2022-03-04 23:47:08.555642,3e3a6
120261689,2022-03-04 23:52:05.658405,69489
120261717,2022-03-04 23:52:08.197599,69489
120261740,2022-03-04 23:52:09.582961,69489
120261759,2022-03-04 23:52:14.570576,69489
120261766,2022-03-04 23:52:14.774296,69489
120261778,2022-03-04 23:52:15.016551,69489
120261779,2022-03-04 23:52:15.027646,69489
120261813,2022-03-04 23:56:44.9528,74a01
120262205,2022-03-05 00:02:03.743319,69489
120262361,2022-03-05 00:12:05.207167,69489
120262373,2022-03-05 00:12:05.480605,69489
120262380,2022-03-05 00:12:05.697741,69489
120262454,2022-03-05 00:12:10.250142,69489
120262614,2022-03-05 00:12:13.572038,69489
120263353,2022-03-05 00:16:22.329762,3e3a6
120263646,2022-03-05 00:16:45.749854,3e3a6
120263656,2022-03-05 00:16:45.904924,3e3a6
120263723,2022-03-05 00:16:48.863823,74a01
120263727,2022-03-05 00:16:50.400617,3e3a6
120263872,2022-03-05 00:22:20.166236,69489
120264004,2022-03-05 00:22:22.16283,69489
120264035,2022-03-05 00:22:22.713862,69489
120264045,2022-03-05 00:22:22.910717,69489
120264046,2022-03-05 00:22:22.948686,69489
120264637,2022-03-05 00:26:15.575752,3e3a6
120264718,2022-03-05 00:32:04.117781,69489
120264765,2022-03-05 00:36:17.471573,3e3a6
120264766,2022-03-05 00:36:17.485114,3e3a6
120264767,2022-03-05 00:36:17.649882,3e3a6
120264768,2022-03-05 00:36:17.693834,3e3a6
120264769,2022-03-05 00:36:17.74983,3e3a6
120264770,2022-03-05 00:36:18.094745,3e3a6
120264771,2022-03-05 00:36:18.125133,3e3a6
120264779,2022-03-05 00:36:18.632747,3e3a6
120264780,2022-03-05 00:36:18.65714,3e3a6
120264782,2022-03-05 00:36:22.112837,3e3a6
120264785,2022-03-05 00:36:22.28911,fb42b
120264798,2022-03-05 00:36:26.879426,74a01
120264810,2022-03-05 00:42:02.905931,69489
120264814,2022-03-05 00:42:03.30125,69489
120264834,2022-03-05 00:46:16.92986,3e3a6
120264846,2022-03-05 00:52:06.531157,69489
120264892,2022-03-05 00:56:37.535681,33d69
120264935,2022-03-05 01:02:04.353578,69489
120264940,2022-03-05 01:02:04.551841,69489
120264981,2022-03-05 01:02:05.916947,69489
120265045,2022-03-05 01:06:45.93962,3e3a6
120265064,2022-03-05 01:06:46.949901,3e3a6
120265123,2022-03-05 01:12:03.363255,69489
120265124,2022-03-05 01:12:03.401163,69489
120265134,2022-03-05 01:12:03.689767,69489
120265209,2022-03-05 01:12:06.384851,69489
120265604,2022-03-05 01:16:04.314713,1ca99
120265609,2022-03-05 01:16:41.847547,fb42b
120265634,2022-03-05 01:16:52.113255,3e3a6
120265643,2022-03-05 01:16:52.774917,3e3a6
120265845,2022-03-05 01:22:09.667135,69489
120266028,2022-03-05 01:22:12.956388,69489
120266029,2022-03-05 01:22:13.012782,69489
120266051,2022-03-05 01:22:13.60219,69489
120266052,2022-03-05 01:22:13.617024,69489
120266053,2022-03-05 01:22:13.670576,69489
120266054,2022-03-05 01:22:13.680489,69489
120266055,2022-03-05 01:22:13.689713,69489
120266072,2022-03-05 01:22:14.204403,69489
120266096,2022-03-05 01:32:03.785863,69489
120266114,2022-03-05 01:32:04.186968,69489
120266115,2022-03-05 01:32:04.195758,69489
120266121,2022-03-05 01:32:04.243936,69489
120266154,2022-03-05 01:32:05.07949,69489
120266167,2022-03-05 01:32:05.4397,69489
120266174,2022-03-05 01:32:05.599199,69489
120266187,2022-03-05 01:32:05.859463,69489
120266199,2022-03-05 01:32:06.228883,69489
120266201,2022-03-05 01:32:06.251633,69489
120266202,2022-03-05 01:32:06.267012,69489
120266210,2022-03-05 01:32:06.40305,69489
120266224,2022-03-05 01:32:06.680477,69489
120266229,2022-03-05 01:32:06.791226,69489
120266235,2022-03-05 01:32:06.898642,69489
120266236,2022-03-05 01:32:06.907371,69489
120266246,2022-03-05 01:32:07.240769,69489
120266248,2022-03-05 01:32:07.259346,69489
120266322,2022-03-05 01:36:45.623799,74a01
120266398,2022-03-05 01:36:54.636625,fb42b
120266463,2022-03-05 01:42:04.452504,69489
120266491,2022-03-05 01:42:05.229214,69489
120266503,2022-03-05 01:42:05.339356,69489
120266513,2022-03-05 01:42:05.639818,69489
120266516,2022-03-05 01:42:05.666858,69489
120266527,2022-03-05 01:42:05.818218,69489
120266544,2022-03-05 01:42:06.148819,69489
120266545,2022-03-05 01:42:06.157741,74a01
120266547,2022-03-05 01:42:06.199249,69489
120266561,2022-03-05 01:42:06.413246,69489
120266564,2022-03-05 01:42:06.45805,69489
120266577,2022-03-05 01:42:06.623367,69489
120266579,2022-03-05 01:42:06.649433,69489
120266580,2022-03-05 01:42:06.659074,69489
120266595,2022-03-05 01:42:07.025072,69489
120266598,2022-03-05 01:42:07.055225,69489
120266603,2022-03-05 01:47:16.276265,74a01
120266616,2022-03-05 01:47:16.929822,3e3a6
120266618,2022-03-05 01:47:17.130548,3e3a6
120266619,2022-03-05 01:47:20.506131,3e3a6
120266620,2022-03-05 01:47:20.62457,3e3a6
120266623,2022-03-05 01:47:20.699156,3e3a6
120266628,2022-03-05 01:47:20.995745,3e3a6
120266635,2022-03-05 01:47:21.669402,3e3a6
120266642,2022-03-05 01:52:03.688635,69489
120266645,2022-03-05 01:52:03.827708,69489
120266647,2022-03-05 01:52:03.879813,69489
120266648,2022-03-05 01:52:03.894536,69489
120266649,2022-03-05 01:52:04.504264,69489
120266661,2022-03-05 01:52:04.963711,69489
120266665,2022-03-05 01:52:05.067786,69489
120266669,2022-03-05 01:52:05.405685,69489
120266683,2022-03-05 01:52:05.725471,69489
120266684,2022-03-05 01:52:05.733957,69489
120266688,2022-03-05 01:52:06.0083,69489
120266691,2022-03-05 01:52:06.159194,69489
120266695,2022-03-05 01:52:06.45626,69489
120266697,2022-03-05 01:52:06.510305,69489
120266698,2022-03-05 01:52:06.595106,69489
120266701,2022-03-05 01:52:06.658504,69489
120266702,2022-03-05 01:52:06.666793,69489
120266707,2022-03-05 01:52:06.710068,69489
120266714,2022-03-05 01:52:07.116897,69489
120266730,2022-03-05 02:01:47.423707,3e3a6
120266732,2022-03-05 02:01:47.541609,3e3a6
120266739,2022-03-05 02:01:49.029002,3e3a6
120266757,2022-03-05 02:02:05.206054,69489
120266765,2022-03-05 02:02:05.364854,69489
120266767,2022-03-05 02:02:05.400768,69489
120266770,2022-03-05 02:02:05.449276,69489
120266773,2022-03-05 02:02:05.537256,69489
120266779,2022-03-05 02:02:05.614889,69489
120266781,2022-03-05 02:02:05.634771,69489
120266783,2022-03-05 02:02:05.651914,69489
120266787,2022-03-05 02:02:05.685324,69489
120266789,2022-03-05 02:02:05.702233,69489
120266793,2022-03-05 02:02:05.736066,69489
120266794,2022-03-05 02:02:05.74997,69489
120266795,2022-03-05 02:02:05.764631,69489
120266797,2022-03-05 02:02:05.784021,69489
120266798,2022-03-05 02:02:05.964636,69489
120266799,2022-03-05 02:02:05.991406,69489
120266800,2022-03-05 02:02:06.014876,69489
120266802,2022-03-05 02:02:06.04072,69489
120266805,2022-03-05 02:02:06.067404,69489
120266810,2022-03-05 02:02:06.14037,69489
120266811,2022-03-05 02:02:06.150149,69489
120266813,2022-03-05 02:02:06.167715,69489
120266822,2022-03-05 02:02:06.273821,69489
120266823,2022-03-05 02:02:06.286519,69489
120266828,2022-03-05 02:02:06.378458,69489
120266831,2022-03-05 02:02:06.440179,69489
120266834,2022-03-05 02:02:06.555159,69489
120266836,2022-03-05 02:02:06.604638,69489
120266838,2022-03-05 02:02:06.635906,69489
120266842,2022-03-05 02:02:06.706051,69489
120266844,2022-03-05 02:02:06.72487,69489
120266849,2022-03-05 02:02:06.799878,69489
120266852,2022-03-05 02:02:06.984904,69489
120266855,2022-03-05 02:02:07.018081,69489
120266856,2022-03-05 02:02:07.0275,69489
120266862,2022-03-05 02:02:07.154651,69489
120266863,2022-03-05 02:02:07.165203,69489
120266865,2022-03-05 02:02:07.217596,69489
120266866,2022-03-05 02:02:07.22994,69489
120266872,2022-03-05 02:02:07.292417,69489
120266876,2022-03-05 02:02:07.36284,69489
120266877,2022-03-05 02:02:07.372862,69489
120266879,2022-03-05 02:02:07.390334,69489
120266882,2022-03-05 02:02:07.426654,69489
120266890,2022-03-05 02:02:07.580709,69489
120266892,2022-03-05 02:02:07.626728,69489
120266898,2022-03-05 02:02:07.683988,69489
120266899,2022-03-05 02:02:07.692572,69489
120266901,2022-03-05 02:02:07.857417,69489
120266904,2022-03-05 02:02:07.892975,69489
120266905,2022-03-05 02:02:07.902232,69489
120266907,2022-03-05 02:02:07.952546,69489
120266914,2022-03-05 02:02:08.068361,69489
120266919,2022-03-05 02:02:08.152467,69489
120266921,2022-03-05 02:02:08.169862,69489
120266924,2022-03-05 02:02:08.20057,69489
120266932,2022-03-05 02:02:08.337689,69489
120266933,2022-03-05 02:02:08.346575,69489
120266938,2022-03-05 02:02:08.389625,69489
120266941,2022-03-05 02:02:08.415918,69489
120266942,2022-03-05 02:02:08.424451,69489
120266943,2022-03-05 02:02:08.432925,69489
120266945,2022-03-05 02:02:08.450194,69489
120266951,2022-03-05 02:02:08.549305,69489
120266952,2022-03-05 02:02:08.745974,69489
120266961,2022-03-05 02:02:08.968877,69489
120266964,2022-03-05 02:02:09.051081,69489
120266968,2022-03-05 02:02:09.136504,69489
120266969,2022-03-05 02:02:09.147333,69489
120266975,2022-03-05 02:02:09.217205,69489
120266984,2022-03-05 02:02:09.31954,69489
120266994,2022-03-05 02:02:09.44826,69489
120267003,2022-03-05 02:02:09.645123,69489
120267004,2022-03-05 02:02:09.669858,69489
120267005,2022-03-05 02:02:09.682143,69489
120267006,2022-03-05 02:02:09.69271,69489
120267009,2022-03-05 02:02:09.775953,69489
120267015,2022-03-05 02:02:09.875306,69489
120267017,2022-03-05 02:02:09.89295,69489
120267021,2022-03-05 02:02:09.978067,69489
120267027,2022-03-05 02:02:10.281179,69489
120267102,2022-03-05 02:02:11.273917,69489
120267118,2022-03-05 02:02:11.68716,69489
120267119,2022-03-05 02:02:11.698494,69489
120267142,2022-03-05 02:02:12.126737,69489
120267144,2022-03-05 02:02:12.144464,69489
120267154,2022-03-05 02:02:12.397446,69489
120267155,2022-03-05 02:02:12.415257,69489
120267156,2022-03-05 02:02:12.426265,69489
120267161,2022-03-05 02:02:12.478803,69489
120267162,2022-03-05 02:02:12.488806,69489
120267163,2022-03-05 02:02:12.498706,69489
120267172,2022-03-05 02:02:12.589094,69489
120267174,2022-03-05 02:02:12.609305,69489
120267180,2022-03-05 02:02:12.669903,69489
120267186,2022-03-05 02:02:12.793723,69489
120267209,2022-03-05 02:02:13.236749,69489
120267213,2022-03-05 02:02:13.310927,69489
120267229,2022-03-05 02:02:13.576017,69489
120267236,2022-03-05 02:02:13.637497,69489
120267239,2022-03-05 02:02:13.664014,69489
120267242,2022-03-05 02:02:13.731564,69489
120267245,2022-03-05 02:02:13.763096,69489
120267251,2022-03-05 02:02:13.849665,69489
120267282,2022-03-05 02:09:21.715838,3e3a6
120267307,2022-03-05 02:12:04.799252,69489
120267311,2022-03-05 02:12:04.856505,69489
120267332,2022-03-05 02:12:05.745367,69489
120267344,2022-03-05 02:12:06.58973,69489
120267345,2022-03-05 02:12:06.602021,69489
120267358,2022-03-05 02:12:07.144102,69489
120267365,2022-03-05 02:12:07.55071,69489
120267374,2022-03-05 02:12:08.098379,69489
120267380,2022-03-05 02:12:08.729551,69489
120267399,2022-03-05 02:12:10.196201,69489
120267403,2022-03-05 02:12:10.54118,69489
120267404,2022-03-05 02:12:10.550369,69489
120267406,2022-03-05 02:12:10.567813,69489
120267408,2022-03-05 02:12:10.734544,69489
120267410,2022-03-05 02:12:10.756522,69489
120267412,2022-03-05 02:12:10.773078,69489
120267421,2022-03-05 02:12:10.850594,69489
120267432,2022-03-05 02:12:11.458456,69489
120267437,2022-03-05 02:12:13.639983,69489
120267442,2022-03-05 02:20:22.095884,3e3a6
120267469,2022-03-05 02:22:05.538789,69489
120267470,2022-03-05 02:22:05.543496,69489
120267472,2022-03-05 02:22:05.740243,69489
120267473,2022-03-05 02:22:05.753774,69489
120267481,2022-03-05 02:22:05.822326,69489
120267504,2022-03-05 02:22:06.521084,69489
120267513,2022-03-05 02:22:06.615335,69489
120267515,2022-03-05 02:22:06.631815,69489
120267524,2022-03-05 02:22:07.42038,69489
120267529,2022-03-05 02:22:07.477944,69489
120267534,2022-03-05 02:22:07.788951,69489
120267596,2022-03-05 02:22:10.318544,69489
120267620,2022-03-05 02:22:10.796057,69489
120267625,2022-03-05 02:22:10.84211,69489
120267630,2022-03-05 02:22:10.898468,69489
120267633,2022-03-05 02:22:10.929443,69489
120267642,2022-03-05 02:22:11.026401,69489
120267645,2022-03-05 02:22:11.053724,69489
120267646,2022-03-05 02:22:11.062131,69489
120267647,2022-03-05 02:22:11.070454,69489
120267649,2022-03-05 02:22:11.08788,69489
120267650,2022-03-05 02:22:11.262262,69489
120267653,2022-03-05 02:22:11.311738,69489
120267663,2022-03-05 02:22:11.439866,69489
120267665,2022-03-05 02:22:11.45593,69489
120267669,2022-03-05 02:22:11.534666,69489
120267676,2022-03-05 02:22:11.598363,69489
120267686,2022-03-05 02:22:11.704828,69489
120267692,2022-03-05 02:22:11.76028,69489
120267696,2022-03-05 02:22:11.794273,69489
120267702,2022-03-05 02:22:12.002622,69489
120267704,2022-03-05 02:22:12.029555,69489
120267706,2022-03-05 02:22:12.044777,69489
120267707,2022-03-05 02:22:12.053695,69489
120267714,2022-03-05 02:22:12.126969,69489
120267718,2022-03-05 02:22:12.161462,69489
120267720,2022-03-05 02:22:12.178629,69489
120267721,2022-03-05 02:22:12.186961,69489
120267723,2022-03-05 02:22:12.203713,69489
120267730,2022-03-05 02:22:12.258891,69489
120267731,2022-03-05 02:22:12.288192,69489
120267735,2022-03-05 02:22:12.335878,69489
120267740,2022-03-05 02:22:12.39677,69489
120267742,2022-03-05 02:22:12.430447,69489
120267743,2022-03-05 02:22:12.439429,69489
120267746,2022-03-05 02:22:12.474893,69489
120267749,2022-03-05 02:22:12.500823,69489
120267750,2022-03-05 02:22:12.508611,69489
120267752,2022-03-05 02:22:12.692552,69489
120267768,2022-03-05 02:22:12.926517,69489
120267772,2022-03-05 02:22:12.969758,69489
120267774,2022-03-05 02:22:12.986442,69489
120267777,2022-03-05 02:22:13.011205,69489
